ReqCPUS,ReqNodes,ReqMem,Timelimit,Submit,Start
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:15:30
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:15:30
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:16:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:16:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:16:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:16:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:16:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:16:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:17:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:17:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:17:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:17:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:17:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:17:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:17:30
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:18:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:18:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:18:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:18:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:18:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:18:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:30
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:19:50
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:20:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:20:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:20:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:20:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:20:30
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:20:30
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:20:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:20:50
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:21:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:21:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:21:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:21:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:21:40
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:22:00
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:22:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:22:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:22:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:22:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:22:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:22:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:23:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:23:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:23:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:23:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:23:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:23:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:24:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:25:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:26:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:26:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:26:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:26:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:27:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:27:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:27:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:27:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:27:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:28:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:29:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:29:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:29:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:29:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:29:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:29:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:29:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:29:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:30:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:31:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:31:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:31:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:31:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:31:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:31:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:31:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:31:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:32:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:32:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:32:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:32:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:32:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:32:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:32:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:33:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:33:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:33:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:33:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:34:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:35:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:36:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:37:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:37:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:37:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:37:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:37:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:38:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:38:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:38:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:38:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:39:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:39:23
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:39:23
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:39:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:39:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:39:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:39:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:39:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:23
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:40:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:41:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:42:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:42:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:42:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:42:23
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:42:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:42:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:43:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:43:23
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:43:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:43:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:44:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:44:24
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:44:24
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:44:24
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:44:34
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:44:44
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:44:44
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:04
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:04
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:04
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:34
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:34
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:44
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:45:54
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:46:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:46:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:46:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:46:24
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:46:34
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:46:34
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:46:34
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:46:54
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:47:04
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:47:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:47:24
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:47:24
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:47:44
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:47:44
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:47:44
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:47:44
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:48:04
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:48:24
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:48:24
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:48:34
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:48:50
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:48:50
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:49:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:49:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:49:30
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:49:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:50:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:51:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:51:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:51:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:51:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:51:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:51:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:52:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:53:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:53:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:53:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:53:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:53:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:54:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:54:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:54:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:54:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:01
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:11
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:55:51
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:56:21
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:56:31
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:56:41
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:32
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:57:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:58:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:58:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:58:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:58:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:58:22
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:58:42
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:58:52
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:59:02
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:59:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:59:12
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:59:52
